chunk_id,audio_id,source_path,chunk_path,start_time,end_time,duration,sample_rate,channels,bit_depth
3E6F4E0EC2024CCD9FE718F847_chunk0008,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0008.wav,60.0,75.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0009,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0009.wav,67.5,82.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0010,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0010.wav,75.0,90.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0011,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0011.wav,82.5,97.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0012,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0012.wav,90.0,105.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0013,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0013.wav,97.5,112.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0014,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0014.wav,105.0,120.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0015,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0015.wav,112.5,127.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0016,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0016.wav,120.0,135.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0017,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0017.wav,127.5,142.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0018,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0018.wav,135.0,150.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0019,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0019.wav,142.5,157.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0020,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0020.wav,150.0,165.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0021,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0021.wav,157.5,172.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0022,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0022.wav,165.0,180.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0023,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0023.wav,172.5,187.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0024,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0024.wav,180.0,195.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0025,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0025.wav,187.5,202.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0026,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0026.wav,195.0,210.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0027,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0027.wav,202.5,217.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0028,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0028.wav,210.0,225.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0029,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0029.wav,217.5,232.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0030,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0030.wav,225.0,240.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0031,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0031.wav,232.5,247.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0032,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0032.wav,240.0,255.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0033,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0033.wav,247.5,262.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0034,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0034.wav,255.0,270.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0035,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0035.wav,262.5,277.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0036,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0036.wav,270.0,285.0,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0037,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0037.wav,277.5,292.5,15.0,44100,2,16
3E6F4E0EC2024CCD9FE718F847_chunk0038,3E6F4E0EC2024CCD9FE718F847,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/71/8d/718d2bbede8bc9bc91f3430af04ed8f8573a4c20d16d84524040b0d1ac6505c5_3E6F4E0EC2024CCD9FE718F847.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/3E6F4E0EC2024CCD9FE718F847_chunk0038.wav,285.0,293.0,8.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0000,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0000.wav,0.0,15.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0001,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0001.wav,7.5,22.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0002,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0002.wav,15.0,30.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0003,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0003.wav,22.5,37.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0004,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0004.wav,30.0,45.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0005,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0005.wav,37.5,52.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0006,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0006.wav,45.0,60.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0007,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0007.wav,52.5,67.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0008,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0008.wav,60.0,75.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0009,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0009.wav,67.5,82.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0010,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0010.wav,75.0,90.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0011,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0011.wav,82.5,97.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0012,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0012.wav,90.0,105.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0013,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0013.wav,97.5,112.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0014,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0014.wav,105.0,120.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0015,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0015.wav,112.5,127.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0016,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0016.wav,120.0,135.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0017,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0017.wav,127.5,142.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0018,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0018.wav,135.0,150.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0019,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0019.wav,142.5,157.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0020,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0020.wav,150.0,165.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0021,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0021.wav,157.5,172.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0022,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0022.wav,165.0,180.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0023,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0023.wav,172.5,187.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0024,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0024.wav,180.0,195.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0025,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0025.wav,187.5,202.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0026,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0026.wav,195.0,210.0,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0027,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0027.wav,202.5,217.5,15.0,44100,2,16
09E39F2B2CB84CEDAF02365CB2_chunk0028,09E39F2B2CB84CEDAF02365CB2,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/e9/d5/e9d517ae88ad153ee47a99a28706ae55e6bbd380088ed3ce85241c018a179be6_09E39F2B2CB84CEDAF02365CB2.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/09E39F2B2CB84CEDAF02365CB2_chunk0028.wav,210.0,225.0,15.0,44100,2,16
