audio_id,oss_key,gpu_local_path,official_source_path,duration_sec,file_bytes,oss_etag,format,sample_rate,channels,bit_depth,status
track_0048585,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048585.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048585.mp3,85/48585.mp3,853.2,10181807,D8B448319B795D870B1F0FAE40F66F15,mp3,44100,2,low-bitrate,archived
track_0048586,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048586.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048586.mp3,86/48586.mp3,467.2,5587126,6EC834E5CA9D802E488D54D17CD0C63A,mp3,44100,2,low-bitrate,archived
track_0048587,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048587.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048587.mp3,87/48587.mp3,724.7,8731815,653ADD0BC37F871708C7398CB7E9A1B7,mp3,44100,2,low-bitrate,archived
track_0048588,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048588.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048588.mp3,88/48588.mp3,515.5,6233539,9039D8342D24DEC6FF0DE4162CC35C20,mp3,44100,2,low-bitrate,archived
track_0048589,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048589.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048589.mp3,89/48589.mp3,634.3,7604575,733E7738AE6A1DB7012B114A6EDE7155,mp3,44100,2,low-bitrate,archived
track_0048590,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048590.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048590.mp3,90/48590.mp3,727.5,8674025,238054727E62E86FFDCE8D5B7E12480E,mp3,44100,2,low-bitrate,archived
track_0048591,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048591.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048591.mp3,91/48591.mp3,509.4,6316845,0E6E4F68F3C7021E2F8CB2F4C33C4DEE,mp3,44100,2,low-bitrate,archived
track_0048592,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048592.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048592.mp3,92/48592.mp3,695.6,8198062,D4E57D985C2974561B4519EB9D308C15,mp3,44100,2,low-bitrate,archived
track_0048593,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048593.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048593.mp3,93/48593.mp3,495.6,5660405,09F2960F578D961AFD7081761CFFA7BA,mp3,44100,2,low-bitrate,archived
track_0048594,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048594.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048594.mp3,94/48594.mp3,467.4,5257457,85360213CBE7C8FC7AA5BA8400C7499B,mp3,44100,2,low-bitrate,archived
track_0048595,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048595.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048595.mp3,95/48595.mp3,600.2,6821031,A68192D7095D827AE367E5128CCAB814,mp3,44100,2,low-bitrate,archived
track_0048596,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048596.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048596.mp3,96/48596.mp3,576.0,6797751,71C29DD309E810DE00C3131B6B86F0FD,mp3,44100,2,low-bitrate,archived
track_0048597,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048597.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048597.mp3,97/48597.mp3,422.5,4951909,8BE455D9C8AA98808C57D2396023051D,mp3,44100,2,low-bitrate,archived
track_0048598,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048598.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048598.mp3,98/48598.mp3,513.5,6059580,6816DEEF405AF6378DB13A4568584332,mp3,44100,2,low-bitrate,archived
track_0048719,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048719.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048719.mp3,19/48719.mp3,288.0,3414287,908754115890E49BE78EDCF4D57C12CE,mp3,44100,2,low-bitrate,archived
track_0048720,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048720.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048720.mp3,20/48720.mp3,281.1,2964582,1AB519C1304BA8E259616ACA370C5390,mp3,44100,2,low-bitrate,archived
track_0048721,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048721.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048721.mp3,21/48721.mp3,171.0,2081664,C8A42A300CA319A7AEAE019F52DC1D87,mp3,44100,2,low-bitrate,archived
track_0048722,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048722.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048722.mp3,22/48722.mp3,283.1,3657777,3F50C90FBB43E380B64A836F3E756FEA,mp3,44100,2,low-bitrate,archived
track_0048723,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048723.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048723.mp3,23/48723.mp3,249.5,2828292,5D4CD1F17F94314F8EB3182C2B841CDC,mp3,44100,2,low-bitrate,archived
track_0048724,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048724.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048724.mp3,24/48724.mp3,217.6,2783960,B10A38AA06DEADEAEEB4CA8FC7E5D1D7,mp3,44100,2,low-bitrate,archived
track_0048725,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048725.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048725.mp3,25/48725.mp3,204.3,2139399,AA910571863A54FC96BB7BE7CA037A81,mp3,44100,2,low-bitrate,archived
track_0048726,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048726.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048726.mp3,26/48726.mp3,136.9,1439230,AB01CD8A2A95A8BF5495BBD1F804B1AC,mp3,44100,2,low-bitrate,archived
track_0048727,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0048727.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0048727.mp3,27/48727.mp3,269.5,2616717,FBD3AECDF96D4B22008C4BFC317D1D43,mp3,44100,2,low-bitrate,archived
track_0049014,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0049014.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0049014.mp3,14/49014.mp3,376.1,5021601,8B6382B8F7B1669AC266C196C58768B6,mp3,44100,2,low-bitrate,archived
track_0056450,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0056450.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0056450.mp3,50/56450.mp3,211.8,2756436,AA234A5F8297735D2308857B6951AC53,mp3,44100,2,low-bitrate,archived
track_0057266,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0057266.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0057266.mp3,66/57266.mp3,305.0,4008847,16F951EB7EAD26F60790707717D1113B,mp3,44100,2,low-bitrate,archived
track_0057860,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0057860.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0057860.mp3,60/57860.mp3,518.0,5071011,B345AA1A8A2BA427D176C1B08E0C7B45,mp3,44100,2,low-bitrate,archived
track_0057861,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0057861.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0057861.mp3,61/57861.mp3,452.0,4005443,9B4FA17060A845F83C325826D70D46B1,mp3,44100,2,low-bitrate,archived
track_0061548,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0061548.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0061548.mp3,48/61548.mp3,193.9,2591257,841AF0CAB415432C68BDE29BA321513D,mp3,44100,2,low-bitrate,archived
track_0073117,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073117.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073117.mp3,17/73117.mp3,510.0,6478814,DD084A6949701FA7015D9C44EDCF5AB6,mp3,44100,2,low-bitrate,archived
track_0073118,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073118.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073118.mp3,18/73118.mp3,199.2,2296877,71AD001EF0FF653EFAC755C0DA735B90,mp3,44100,2,low-bitrate,archived
track_0073119,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073119.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073119.mp3,19/73119.mp3,285.7,3789287,FAA4641A4EEBE77AE3CCD47D89E8E76F,mp3,44100,2,low-bitrate,archived
track_0073120,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073120.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073120.mp3,20/73120.mp3,228.1,3001050,EF600FAC2387086FCE25EC3B5F853F78,mp3,44100,2,low-bitrate,archived
track_0073121,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073121.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073121.mp3,21/73121.mp3,307.1,3911115,A1DB0447C188E7EBBF1B5D40711118C1,mp3,44100,2,low-bitrate,archived
track_0073122,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073122.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073122.mp3,22/73122.mp3,207.6,2500323,67062B469CE195B35B3F1BC120AA25D7,mp3,44100,2,low-bitrate,archived
track_0073123,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073123.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073123.mp3,23/73123.mp3,279.4,3239489,2A2F6E7E42BE19C22717C89F052B4E47,mp3,44100,2,low-bitrate,archived
track_0073124,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073124.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073124.mp3,24/73124.mp3,256.4,3857909,D6F27EE9CB35C0E124A799F9770E7B01,mp3,44100,2,low-bitrate,archived
track_0073125,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073125.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073125.mp3,25/73125.mp3,218.7,2307349,8CA06C88A73BBB14A8BAB83C8AA0C897,mp3,44100,2,low-bitrate,archived
track_0073985,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073985.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073985.mp3,85/73985.mp3,326.0,4184313,AB5A934C55B4277C9722E7B2D6F0EE72,mp3,44100,2,low-bitrate,archived
track_0073986,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073986.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073986.mp3,86/73986.mp3,306.3,3811932,DE0CB821742E382C12275D2C49D9800C,mp3,44100,2,low-bitrate,archived
track_0073987,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073987.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073987.mp3,87/73987.mp3,329.5,4342856,F6A30A0EB3A2630263FB5BBC5501F648,mp3,44100,2,low-bitrate,archived
track_0073988,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073988.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073988.mp3,88/73988.mp3,255.8,2879329,F2FFF1141774E9D9FC1644AF358DDC7B,mp3,44100,2,low-bitrate,archived
track_0073989,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073989.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073989.mp3,89/73989.mp3,384.4,4951490,C62E15441CFE96E6BEDD53C7E1E4DC79,mp3,44100,2,low-bitrate,archived
track_0073990,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073990.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073990.mp3,90/73990.mp3,374.7,4781738,377EA2B12ABF814A887B30FC7C81AEAD,mp3,44100,2,low-bitrate,archived
track_0073991,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073991.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073991.mp3,91/73991.mp3,491.1,6077153,8D6F51001BAD5060781356A7D920DC0D,mp3,44100,2,low-bitrate,archived
track_0073992,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073992.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073992.mp3,92/73992.mp3,414.7,4976837,EA619BCC525F76B1446066A4445CA3C6,mp3,44100,2,low-bitrate,archived
track_0073993,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073993.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073993.mp3,93/73993.mp3,332.5,4396661,DBEA146C1F14B25384F579DB37070CE1,mp3,44100,2,low-bitrate,archived
track_0073994,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073994.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073994.mp3,94/73994.mp3,248.1,3189753,495636CC5D24D012C6593457BE5F56C1,mp3,44100,2,low-bitrate,archived
track_0073995,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073995.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073995.mp3,95/73995.mp3,362.8,4816293,31B3BDA43503D0B0E720CDF42CC0E6B1,mp3,44100,2,low-bitrate,archived
track_0073996,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073996.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073996.mp3,96/73996.mp3,347.8,4493608,E7C982CED027B3AF16F7836C0DA1F3CF,mp3,44100,2,low-bitrate,archived
track_0073997,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073997.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073997.mp3,97/73997.mp3,249.8,3272280,257C8762E3B51879F8D21705672283D2,mp3,44100,2,low-bitrate,archived
track_0073998,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073998.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073998.mp3,98/73998.mp3,311.6,4035573,AA2DEA586F3752A00223874E96B1E31B,mp3,44100,2,low-bitrate,archived
track_0073999,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0073999.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0073999.mp3,99/73999.mp3,333.2,4111454,B1C23264D5806962FA37E4BB7C6A8F90,mp3,44100,2,low-bitrate,archived
track_0074000,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0074000.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0074000.mp3,00/74000.mp3,352.2,4237147,B0E993249716FDB73F5F0139BE566852,mp3,44100,2,low-bitrate,archived
track_0074001,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0074001.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0074001.mp3,01/74001.mp3,240.8,3055565,4706E4B1C80DBB4E76270A491CBA6670,mp3,44100,2,low-bitrate,archived
track_0074269,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0074269.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0074269.mp3,69/74269.mp3,265.9,3045452,275A0A269B4E389F4B9C5DD49F5E8C82,mp3,44100,2,low-bitrate,archived
track_0074270,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0074270.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0074270.mp3,70/74270.mp3,327.3,3732571,1719B1EAF9D633D9CB77639FAB766E5A,mp3,44100,2,low-bitrate,archived
track_0074272,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0074272.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0074272.mp3,72/74272.mp3,272.5,3080661,F8A1792D1ECB5ECDC45EC46DCFF2CAAC,mp3,44100,2,low-bitrate,archived
track_0076023,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0076023.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0076023.mp3,23/76023.mp3,253.6,3140041,47A1165008C090A15EA595C1F81953CE,mp3,44100,2,low-bitrate,archived
track_0077425,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0077425.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0077425.mp3,25/77425.mp3,760.1,6470150,191A39156C983FED1BD991062D3E40A1,mp3,44100,2,low-bitrate,archived
track_0077926,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0077926.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0077926.mp3,26/77926.mp3,386.7,4842716,8F5DE813B294601D6B3263F3F4E63B0B,mp3,44100,2,low-bitrate,archived
track_0077927,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0077927.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0077927.mp3,27/77927.mp3,660.8,8990514,5B7E445A8A54C0459F17F0B6C5906C95,mp3,44100,2,low-bitrate,archived
track_0077928,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0077928.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0077928.mp3,28/77928.mp3,487.6,7562268,90449131B7F05EF0DC60C8A3BF84AE84,mp3,44100,2,low-bitrate,archived
track_0077929,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0077929.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0077929.mp3,29/77929.mp3,610.4,8888313,0D21C52E2CBC034C37D04900CCDF116B,mp3,44100,2,low-bitrate,archived
track_0077930,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0077930.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0077930.mp3,30/77930.mp3,578.1,7607744,45BD6081715F89D1DD55C6A9387414AD,mp3,44100,2,low-bitrate,archived
track_0077931,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0077931.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0077931.mp3,31/77931.mp3,306.1,4389488,35551B9ACB162FFE3E94CC98ABB96669,mp3,44100,2,low-bitrate,archived
track_0078219,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078219.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078219.mp3,19/78219.mp3,306.6,3995957,CBC2757B82BC9336E0072EDA23AA1BB2,mp3,44100,2,low-bitrate,archived
track_0078220,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078220.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078220.mp3,20/78220.mp3,272.3,3389979,ABBA72CDEAC0092E0F10D1E45AC5F013,mp3,44100,2,low-bitrate,archived
track_0078221,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078221.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078221.mp3,21/78221.mp3,310.4,4030968,45011EF5CFB917CF26D313B844E47C6D,mp3,44100,2,low-bitrate,archived
track_0078222,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078222.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078222.mp3,22/78222.mp3,339.3,4418959,C91314D7B9D55FCCAEE65A8F879DA7AB,mp3,44100,2,low-bitrate,archived
track_0078223,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078223.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078223.mp3,23/78223.mp3,321.3,4244315,6433D2AC6156C7732E7FC77850198365,mp3,44100,2,low-bitrate,archived
track_0078224,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078224.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078224.mp3,24/78224.mp3,315.1,4031944,A6AF841C3D047446FE036BB3771AD673,mp3,44100,2,low-bitrate,archived
track_0078225,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078225.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078225.mp3,25/78225.mp3,377.5,5002601,50EA56CAC5FB770284FA163D49788FB7,mp3,44100,2,low-bitrate,archived
track_0078226,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078226.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078226.mp3,26/78226.mp3,267.0,3486280,3E5E9CC4183BE5BFE3FD5E9770987BB2,mp3,44100,2,low-bitrate,archived
track_0078227,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078227.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078227.mp3,27/78227.mp3,317.7,4163831,1613023DFBF41B8CB2278935426B0D13,mp3,44100,2,low-bitrate,archived
track_0078228,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078228.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078228.mp3,28/78228.mp3,454.5,5771374,889A7827F9ED2E051477F7E046F19E64,mp3,44100,2,low-bitrate,archived
track_0078229,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078229.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078229.mp3,29/78229.mp3,186.4,2341982,BE44D887D6C18842A543EBEEB1ED13C2,mp3,44100,2,low-bitrate,archived
track_0078230,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078230.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078230.mp3,30/78230.mp3,313.2,4053504,548A9F6D585878464C00D69E225EAE80,mp3,44100,2,low-bitrate,archived
track_0078231,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078231.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078231.mp3,31/78231.mp3,467.6,6577631,FE3FFF9D974936701A385573989875B1,mp3,44100,2,low-bitrate,archived
track_0078305,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078305.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078305.mp3,05/78305.mp3,199.5,2427070,48156A1F041EC6CB14CE1D3C5FA43955,mp3,44100,2,low-bitrate,archived
track_0078708,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078708.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078708.mp3,08/78708.mp3,206.9,2641189,31296C22F12A11440315D469B1B13057,mp3,44100,2,low-bitrate,archived
track_0078709,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0078709.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0078709.mp3,09/78709.mp3,189.4,2280018,81DA76DBCFEDBB08805160C6244B2E5F,mp3,44100,2,low-bitrate,archived
track_0081364,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081364.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081364.mp3,64/81364.mp3,325.3,3810992,E4130A2D850CE0B05E8453092C1DBE5D,mp3,44100,2,low-bitrate,archived
track_0081503,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081503.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081503.mp3,03/81503.mp3,288.3,3805848,809E4D3CA0F9D939597676CB994A36AF,mp3,44100,2,low-bitrate,archived
track_0081504,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081504.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081504.mp3,04/81504.mp3,255.6,3332861,6EE56B05FAF281079538110281018D3D,mp3,44100,2,low-bitrate,archived
track_0081505,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081505.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081505.mp3,05/81505.mp3,299.0,3961448,CF32D0E4B8ADDC5FEED251CF3DE19318,mp3,44100,2,low-bitrate,archived
track_0081506,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081506.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081506.mp3,06/81506.mp3,332.2,4179637,74156DEB2C2B6EC7D65BE37A5905E535,mp3,44100,2,low-bitrate,archived
track_0081507,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081507.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081507.mp3,07/81507.mp3,239.2,3006004,7A6631A56F92496BA33EF2099C694800,mp3,44100,2,low-bitrate,archived
track_0081508,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081508.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081508.mp3,08/81508.mp3,255.2,3393969,BD84015FACBDAE1B3017ABE2668707D2,mp3,44100,2,low-bitrate,archived
track_0081509,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081509.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081509.mp3,09/81509.mp3,181.6,2476179,4B869D207F1FE2EE7E542D79A3568745,mp3,44100,2,low-bitrate,archived
track_0081510,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081510.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081510.mp3,10/81510.mp3,277.9,3408914,86E155A0F2E4D46645A777D57EF264A5,mp3,44100,2,low-bitrate,archived
track_0081800,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081800.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081800.mp3,00/81800.mp3,336.5,4067239,C0C5D760A62FAC92B0EDA2560F11396E,mp3,44100,2,low-bitrate,archived
track_0081801,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081801.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081801.mp3,01/81801.mp3,256.1,3143840,B7ED191A51AB8B3F2C91518A5C8AFC57,mp3,44100,2,low-bitrate,archived
track_0081802,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081802.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081802.mp3,02/81802.mp3,229.8,2674791,7A7CF3A85773A1E83D992A57BB57AE10,mp3,44100,2,low-bitrate,archived
track_0081803,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081803.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081803.mp3,03/81803.mp3,245.0,3137580,FECB0CD17D099E457E5E5AC726B7D5D2,mp3,44100,2,low-bitrate,archived
track_0081804,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081804.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081804.mp3,04/81804.mp3,236.3,2955452,3C02CFFEBCE472CD2476FE4006BD51A7,mp3,44100,2,low-bitrate,archived
track_0081805,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081805.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081805.mp3,05/81805.mp3,328.9,4014360,4B394762B8FB4F0A6766F53D876C14D8,mp3,44100,2,low-bitrate,archived
track_0081806,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081806.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081806.mp3,06/81806.mp3,217.4,2449698,AA80B893F31364C7EEA87ED64E371F4F,mp3,44100,2,low-bitrate,archived
track_0081807,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081807.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081807.mp3,07/81807.mp3,346.8,4016099,E71EB223F1B46650E8F33BE3B75180BF,mp3,44100,2,low-bitrate,archived
track_0081808,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081808.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081808.mp3,08/81808.mp3,349.5,4240342,BE8B4902CD4EA535D28DBEE50710265C,mp3,44100,2,low-bitrate,archived
track_0081809,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081809.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081809.mp3,09/81809.mp3,328.9,3961805,04E0D765F3E90C29D1EC4CE394DDB9DC,mp3,44100,2,low-bitrate,archived
track_0081810,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081810.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081810.mp3,10/81810.mp3,275.8,3400623,747A4032C2A328E4EEEF75FF5E9C2D41,mp3,44100,2,low-bitrate,archived
track_0081811,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081811.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081811.mp3,11/81811.mp3,222.6,2811178,DDB75BD0E35B8E269E859B7BDF669F93,mp3,44100,2,low-bitrate,archived
track_0081812,dataset/mtg-jamendo/jazz_test_500_audio-low/track_0081812.mp3,/root/autodl-tmp/jazz_500_audio-low/track_0081812.mp3,12/81812.mp3,282.8,3343580,5BF02B1274678E4A8DAEF386BDDDE07B,mp3,44100,2,low-bitrate,archived
