audio_id,file_relative_path,original_filename,format,sample_rate,bit_depth,channels,duration_sec,file_bytes,sha256,import_timestamp,status,source_type,artist_id,song_group_id,is_golden,source_type_marked,master_path,master_md5,master_status,cluster_id,cluster_center_dist,hdbscan_label,hdbscan_outlier,hdbscan_probability,sample_type,golden_status,in_knn_pool,golden_version,review_status,golden_sampling_strategy,legacy_audio_id,source_split_candidate,actual_split,in_train_training
01M0ZV75H12W7ATW11QWSKXC5N,raw_audio/66/b6/01M0ZV75H12W7ATW11QWSKXC5N.mp3,01M0ZV75H12W7ATW11QWSKXC5N.mp3,mp3,44100,MPEG_LAYER_III,1,210.39,2049752,66b6e22dd800e57e97817e4a18e5e7694efce1d132a90c59ba0557bc0d908f5f,2026-08-27T04:12:09.123638,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/c6/b2/c6b2e39a044bf2ac190c47f5f55779a7_01M0ZV75H12W7ATW11QWSKXC5N.flac,33c7b79cf4f1ca3c83099111fa7b0692,success,1,0.68482226,-1,True,0.0,normal,,,,,,01M0RFPVN7FD6R26FDRFX77R9Z,train,train,True
01M0ZV75HFQNAS9VNCF717E4MC,raw_audio/79/fa/01M0ZV75HFQNAS9VNCF717E4MC.mp3,01M0ZV75HFQNAS9VNCF717E4MC.mp3,mp3,44100,MPEG_LAYER_III,1,443.794,5572204,79faba66aec378d35ae8aefe9c4bc7c77b508ae827980189e4a693ca21f5edd7,2026-08-27T04:12:09.139049,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/53/c2/53c25ba10e8280404cfc192fe6dda360_01M0ZV75HFQNAS9VNCF717E4MC.flac,5a60ec1b596c84a43e6af9ba2cf26b7e,success,3,0.7731151,-1,True,0.0,normal,,,,,,01M0RFPVZ0G44ST7R8JY1PQDT3,train,train,True
01M0ZV75HXBGQX8HM75G0WXBPV,raw_audio/07/5a/01M0ZV75HXBGQX8HM75G0WXBPV.mp3,01M0ZV75HXBGQX8HM75G0WXBPV.mp3,mp3,44100,MPEG_LAYER_III,1,292.833,3651126,075a92bdd41e76972cc79abf1d37d4e61689b6a5d8a44456fc4a68422d1cc082,2026-08-27T04:12:09.153929,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/89/4c/894c80d367397c4c012f8e1f7530392b_01M0ZV75HXBGQX8HM75G0WXBPV.flac,61d0d38e8804104e54f82cb132f0e513,success,2,0.7223901,-1,True,0.0,normal,,,,,,01M0RFPVSQM6GZ0JRCMPDF9GE1,val,val,True
01M0ZV75JBZS380KPKJWHTNXY4,raw_audio/ac/e6/01M0ZV75JBZS380KPKJWHTNXY4.mp3,01M0ZV75JBZS380KPKJWHTNXY4.mp3,mp3,44100,MPEG_LAYER_III,2,98.457,2364265,ace67703b9cfb5bfe6b288c1e9e54f5e1f0fac5154345f204a754baea39cc8ef,2026-08-27T04:12:09.166856,active,normal,unknown_01M0E9X1,unknown_song_01M0E9X1,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/fe/e0/fee099551146bf5f8dd3c12373cd3773_01M0ZV75JBZS380KPKJWHTNXY4.flac,9b37860db6030bf362e1d7983ce65625,success,1,0.6857323,-1,True,0.0,challenge_stress_test,,,,,,01M0E9X1D5FB4ZND9B13XSD71K,main_pool,challenge,False
01M0ZV75JR9WA49NP41EP3A7TT,raw_audio/d0/2d/01M0ZV75JR9WA49NP41EP3A7TT.mp3,01M0ZV75JR9WA49NP41EP3A7TT.mp3,mp3,44100,MPEG_LAYER_III,1,217.493,2895486,d02d9fd0ef926b8211588938b7486081fb1bf1beb834a9aa5615a962d748cf79,2026-08-27T04:12:09.180509,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/91/cd/91cdaf653a7772c645acc0a473a2d0fa_01M0ZV75JR9WA49NP41EP3A7TT.flac,45e7e8a4430adee26fff5b7164a4bef3,success,3,0.8333026,-1,True,0.0,normal,,,,,,01M0RFPVW4WCC7HFNFHE8S2J14,val,val,True
01M0ZV75K7K5Y26V3WCRQ9QA8Z,raw_audio/32/bb/01M0ZV75K7K5Y26V3WCRQ9QA8Z.wav,01M0ZV75K7K5Y26V3WCRQ9QA8Z.wav,wav,44100,PCM_16,2,30.0,5292142,32bbfab57d14b71591de2e6f420554669cd855493bfcc3125dae3c20b675550b,2026-08-27T04:12:09.196122,active,ace_studio_generated_demucs_vocals,unknown_01M0E9X1,unknown_song_01M0E9X1,False,True,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/ed/b4/edb4701c18a21a3d32e84e1a86513f58_01M0ZV75K7K5Y26V3WCRQ9QA8Z.flac,7b40a163e300b662c94a51fd9b2ecc71,success,2,0.6869426,-1,True,0.0,normal,,,,,,01M0E9X1BHAGVNQYTXE4CMNJV0,train,train,True
01M0ZV75KMG8AH943Q16ZAG4J7,raw_audio/dd/10/01M0ZV75KMG8AH943Q16ZAG4J7.mp3,01M0ZV75KMG8AH943Q16ZAG4J7.mp3,mp3,44100,MPEG_LAYER_III,1,159.92,1950098,dd10728477782b5dcefb23ed4a68eac0097e4d136eaf17376984faee257eb388,2026-08-27T04:12:09.207007,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/cc/bb/ccbb4a22e1db08ab54d97a9639d0f723_01M0ZV75KMG8AH943Q16ZAG4J7.flac,c2b35e851c063f7c96817824f7689e48,success,2,0.779865,-1,True,0.0,normal,,,,,,01M0RFPVTTSMAV6XT49PFATG84,train,train,True
01M0ZV75KZ1JMS1XKVRZ326PCW,raw_audio/95/b6/01M0ZV75KZ1JMS1XKVRZ326PCW.mp3,01M0ZV75KZ1JMS1XKVRZ326PCW.mp3,mp3,44100,MPEG_LAYER_III,1,174.356,1986947,95b677e6949604cdc107bffce5c6319d9f59bc31ce71c6e2984f3d131bb35ed3,2026-08-27T04:12:09.218202,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/dd/d4/ddd4bc656a2eeecf2e7b3ac65343954c_01M0ZV75KZ1JMS1XKVRZ326PCW.flac,21f1618d968f3a5cc0a091f14a9345cf,success,2,0.64891106,-1,True,0.0,normal,,,,,,01M0RFPVX85S698FK15G4BD67B,val,val,True
01M0ZV75MCZDA2T7FAXRDPVDA9,raw_audio/1a/24/01M0ZV75MCZDA2T7FAXRDPVDA9.mp3,01M0ZV75MCZDA2T7FAXRDPVDA9.mp3,mp3,44100,MPEG_LAYER_III,1,281.051,3508661,1a246a3c596a27cfb90dab9d5282b5536515642dadbbb1dd0f7dc742c86dfcee,2026-08-27T04:12:09.231122,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/c0/07/c0075024067c05faac1491bf34da3152_01M0ZV75MCZDA2T7FAXRDPVDA9.flac,4f30b9f8f4087ef33a55fcad2519495e,success,3,0.7168546,-1,True,0.0,normal,,,,,,01M0RFPVRHY5G2H321MC6ZR7AZ,train,train,True
01M0ZV75MN54813KGGWVFJA864,raw_audio/ea/0b/01M0ZV75MN54813KGGWVFJA864.mp3,01M0ZV75MN54813KGGWVFJA864.mp3,mp3,44100,MPEG_LAYER_III,1,134.893,1489998,ea0ba68fde38fc2e325a550f56f41b965e28f259a2353003bc5de4b2c9fb1a97,2026-08-27T04:12:09.239282,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/4b/54/4b54b77991fabca942d199ff344c1cd9_01M0ZV75MN54813KGGWVFJA864.flac,2d8bce3797c027185faa3bd2b6304aad,success,2,0.70167226,-1,True,0.0,challenge_stress_test,,,,,,01M0RFPVY8ZNBRSF3M6KVT1TY2,main_pool,challenge,False
01M0ZV75N3CVB5WH17V4GCGDQ3,raw_audio/24/08/01M0ZV75N3CVB5WH17V4GCGDQ3.mp3,01M0ZV75N3CVB5WH17V4GCGDQ3.mp3,mp3,44100,MPEG_LAYER_III,1,481.733,5793298,24084a6961fddacd7b857d68283820170038f346c595e6dd6946786fa171b872,2026-08-27T04:12:09.256689,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/06/93/0693746ee82c240967bd6ba7e48e17f0_01M0ZV75N3CVB5WH17V4GCGDQ3.flac,67170272f26db877c729a6a7ab057b55,success,1,0.6174767,1,False,0.9297792061328116,normal,,,,,,01M0RFPVVA13WC4CZK46J56CAR,val,val,True
01M0ZV75NNJ2TC50HQCKGNFFF7,raw_audio/50/24/01M0ZV75NNJ2TC50HQCKGNFFF7.wav,01M0ZV75NNJ2TC50HQCKGNFFF7.wav,wav,44100,PCM_16,2,30.0,5292142,502498367a53232b335605da083bc1a6611f9cc109b78e2b9c3fcf12f2c9c4ba,2026-08-27T04:12:09.272920,active,ace_studio_generated_demucs_vocals,unknown_01M0E9X1,unknown_song_01M0E9X1,False,True,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/81/f1/81f1d4304c2b61774a740956e22a97ac_01M0ZV75NNJ2TC50HQCKGNFFF7.flac,cc1232eb83fe51452329d1b20904e09e,success,2,0.6161592,0,False,1.0,normal,,,,,,01M0E9X162CTB4D15WZQ5D8FVX,train,train,True
01M0ZV75P30AE55Y0VFH0J44WC,raw_audio/a0/a5/01M0ZV75P30AE55Y0VFH0J44WC.wav,01M0ZV75P30AE55Y0VFH0J44WC.wav,wav,44100,PCM_16,2,30.0,5292142,a0a56ad91bcae3542032746e5bc9bea7e9498b06239ee3e42d4c046426f70a29,2026-08-27T04:12:09.287532,active,ace_studio_generated_demucs_vocals,unknown_01M0E9X1,unknown_song_01M0E9X1,False,True,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/e2/57/e2573299ac9e318b17f884c8a87a241b_01M0ZV75P30AE55Y0VFH0J44WC.flac,f9a2943c43d4410f85cc2c3661589527,success,2,0.62908506,0,False,1.0,normal,,,,,,01M0E9X19DMAXGT6QD167G1YJX,train,train,True
01M0ZV75PJG0F27RP7YANG0ZGW,raw_audio/ea/a8/01M0ZV75PJG0F27RP7YANG0ZGW.mp3,01M0ZV75PJG0F27RP7YANG0ZGW.mp3,mp3,44100,MPEG_LAYER_III,1,323.788,4122815,eaa88a2328df5b3bc9cb11a8f8a798f26aee42e9ee8107f6ecf811132816660d,2026-08-27T04:12:09.301468,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/90/b2/90b216eff407552a97f9a15818d9243b_01M0ZV75PJG0F27RP7YANG0ZGW.flac,6b4c32da52af1cef422e0256db0a9b3a,success,1,0.6990691,-1,True,0.0,normal,,,,,,01M0RFPVT8N9F5BHQDGGGRMG21,train,train,True
01M0ZV75PYAVPDFDGZD69DE3YF,raw_audio/f1/ad/01M0ZV75PYAVPDFDGZD69DE3YF.mp3,01M0ZV75PYAVPDFDGZD69DE3YF.mp3,mp3,44100,MPEG_LAYER_III,1,214.738,2842547,f1add49ab5bea3645fa7797d4ddd72db31cb0c17a89c85a9e56f7513ab587907,2026-08-27T04:12:09.313437,active,normal,unknown_01M0RFPV,unknown_song_01M0RFPV,False,False,/Users/m.jian/music_corpus_project/data/01_preprocess/processed_master/c5/50/c550c6a9c87e9f3dee56fa18e871d7f3_01M0ZV75PYAVPDFDGZD69DE3YF.flac,a1d226be2bac441e203ae6b4a4475032,success,4,0.5779005,-1,True,0.0,normal,,,,,,01M0RFPVS7VN7C7RPNCZ2XYDFS,train,train,True
